-0.737667097,-0.737663163,-0.73765687,-0.737687542,-0.737766937,1.051182901,1.1320928,2.174089339,1.057506645,-0.737766937,-0.737684827,-0.737667439,-0.737652821,-0.737646404,-0.737766937,0.339870765,1.512668293,1.669495452,1.269637655,-0.737766937,-0.737649489,-0.737634968,-0.737702514,-0.737685496,-0.737766937,1.710315136,1.254446502,-0.095281879,0.525711102,-0.737766937,-0.737624048,-0.737634078,-0.737642846,-0.737641317,-0.737766937,1.379118923,1.035712912,1.474664461,1.299778617,-0.737766937,-2.526716776,-0.812353092,-0.737766937,-0.737766937,-0.737766937,0.817522359,0.810781046,-0.106027918,-0.737766936,1,0,0
-0.737646489,-0.737585141,-0.737609156,-0.737628689,-0.737766937,2.231897083,2.904278449,2.971281839,2.12553145,-0.737766937,-0.73765704,-0.737652599,-0.737632998,-0.737617738,-0.737766937,1.282595643,1.639301702,2.165943248,1.913398224,-0.737766937,-0.737621105,-0.737611338,-0.737651673,-0.737667024,-0.737766937,2.737072254,2.605546294,0.962617847,1.103730738,-0.737766937,-0.737633668,-0.737606711,-0.737617591,-0.737581498,-0.737766937,1.872824457,1.73844481,2.049099427,1.765394705,-0.737766937,-3,-1.516513936,-0.737766937,-0.737766937,-0.737766937,1.537991285,1.252694376,0.1829819,-0.737766936,1,0,0
-0.737664522,-0.737647416,-0.737703271,-0.737675519,-0.737766937,1.303218342,1.732848027,0.172691718,0.471047316,-0.737766937,-0.737643924,-0.737672288,-0.737657867,-0.737676796,-0.737766937,1.298046274,0.582932382,1.123169482,0.995697183,-0.737766937,-0.737679951,-0.737670816,-0.737681986,-0.737652546,-0.737766937,0.509714015,1.265619931,0.600084588,1.81609397,-0.737766937,-0.737628382,-0.737661444,-0.737659836,-0.73762932,-0.737766937,0.914982307,0.777558088,1.082326438,1.109406405,-0.737766937,-2.778752216,-1.999567648,-0.737766937,-0.737766937,-0.737766937,0.477562701,0.652415677,0.539163516,-0.737766936,1,0,0
-0.737660241,-0.737701482,-0.737672192,-0.737690856,-0.737766937,1.280934688,0.223006871,0.420402794,0.451447219,-0.737766937,-0.737594194,-0.737656769,-0.737686426,-0.737652969,-0.737766937,2.0751247,0.91077454,0.872224602,0.613343357,-0.737766937,-0.737686134,-0.737667045,-0.737659902,-0.737646451,-0.737766937,0.551218632,0.984990847,1.217100214,1.591444073,-0.737766937,-0.737657771,-0.737651504,-0.737644596,-0.737637151,-0.737766937,0.785360137,1.08685256,1.294445633,0.933805557,-0.737766937,-2.756468563,-0.509326589,-0.737766937,-0.737766937,-0.737766937,0.192746412,0.746740052,0.426838568,-0.737766935,1,0,0
-0.737671111,-0.73765808,-0.737679866,-0.737699585,-0.737766937,1.111383061,0.42366739,0.371175443,0.231285748,-0.737766937,-0.737610279,-0.737671031,-0.737664965,-0.737663434,-0.737766937,1.956156372,0.74471279,0.927609933,0.4604289,-0.737766937,-0.737676281,-0.737654616,-0.737678832,-0.737666256,-0.737766937,0.68796409,2.334774435,0.648072295,0.747703641,-0.737766937,-0.737666012,-0.737658081,-0.737651378,-0.737676015,-0.737766937,0.971677346,0.969081447,0.725187274,0.740029881,-0.737766937,-2.586916936,-0.930148579,-0.737766937,-0.737766937,-0.737766937,0.232878928,0.670228212,0.004968352,-0.737766935,1,0,0
-0.737688358,-0.737718322,-0.737701249,-0.737668139,-0.737766937,0.500806809,-0.176919948,0.440757322,0.541487385,-0.737766937,-0.737633007,-0.737675256,-0.737615262,-0.737677918,-0.737766937,1.472330059,0.263884292,1.823659931,0.68333918,-0.737766937,-0.737664543,-0.737673861,-0.737667954,-0.737679073,-0.737766937,0.916477524,1.291230678,0.365032981,0.988214132,-0.737766937,-0.737654729,-0.737662277,-0.737670291,-0.737668758,-0.737766937,1.193167909,0.828327394,0.877467049,0.992624642,-0.737766937,-1.976340683,-0.019359605,-0.737766937,-0.737766937,-0.737766937,0.211395596,0.701089305,0.125223597,-0.737766935,1,0,0
-0.73770127,-0.737713553,-0.737669847,-0.737676449,-0.737766937,0.26510849,-0.165472369,1.513199861,0.699400412,-0.737766937,-0.737684801,-0.737645154,-0.737652003,-0.737640728,-0.737766937,0.695177742,0.894085301,1.330628941,0.646183908,-0.737766937,-0.73767522,-0.737636096,-0.737662241,-0.737665366,-0.737766937,0.85331768,1.124842168,0.924862934,0.797585705,-0.737766937,-0.737632411,-0.737683012,-0.737649814,-0.737681534,-0.737766937,1.41003395,0.71646086,0.909560017,0.658277581,-0.737766937,-1.740642364,0.127105844,-0.737766937,-0.737766937,-0.737766937,0.256165244,0.565661791,0.029909384,-0.737766936,1,0,0
-0.737685753,-0.737614584,-0.737692367,-0.73761792,-0.737766937,0.724753128,1.889839566,0.47629412,1.432142154,-0.737766937,-0.737633475,-0.737651651,-0.737642475,-0.737622513,-0.737766937,1.394765462,1.357012912,1.418884645,1.333158745,-0.737766937,-0.737657778,-0.737648486,-0.737625762,-0.737641328,-0.737766937,1.391307363,1.601198095,1.951033529,1.438841786,-0.737766937,-0.737627678,-0.737645882,-0.737657972,-0.737619676,-0.737766937,1.355418614,1.570735665,1.126605152,2.162187296,-0.737766937,-2.200287003,-1.195464349,-0.737766937,-0.737766937,-0.737766937,0.45632523,0.953210965,0.350537425,-0.737766935,1,1,1
-0.737691565,-0.737641731,-0.737685124,-0.737638905,-0.737766937,0.61846693,2.577126392,0.829601569,1.696789682,-0.737766937,-0.737633656,-0.737616206,-0.737616243,-0.73762405,-0.737766937,1.86508568,2.587886509,2.62058211,2.115741917,-0.737766937,-0.737605094,-0.737639013,-0.737529513,-0.737599727,-0.737766937,2.21544828,1.982559509,3,2.710390928,-0.737766937,-0.737556101,-0.737628901,-0.737616074,-0.737623007,-0.737766937,2.721590532,1.999228402,1.947498583,3,-0.737766937,-2.094000804,-1.618103648,-0.737766937,-0.737766937,-0.737766937,0.574219173,1.690305856,0.986311995,-0.737766935,1,1,1
-0.73771995,-0.737675062,-0.737683024,-0.737698307,-0.737766937,-0.341388961,1.325193921,0.304326168,0.202366105,-0.737766937,-0.73769264,-0.737674532,-0.73765571,-0.737613344,-0.737766937,0.314174927,1.32799417,1.602558751,1.766014241,-0.737766937,-0.737606382,-0.737661438,-0.737681888,-0.737688833,-0.737766937,2.548408242,0.379409727,0.495501592,0.698146921,-0.737766937,-0.737661261,-0.737630061,-0.737659361,-0.737666638,-0.737766937,1.203104416,1.148606207,0.976168937,0.680440345,-0.737766937,-1.134144913,-1.860594754,-0.737766937,-0.737766937,-0.737766937,-0.081959828,0.854595031,-0.019810008,-0.737766936,1,1,1
